PQSS_RSS_CONTAINMENT_DIAGNOSTIC_V1
triangles	2409
optimized_T	915.56918529912571	-48.07616307250612	1453.8500673528429
optimized_R0	-0.44138356769391296	0.48277052819031574	-0.75638162542504717
optimized_R1	-0.097816763060031425	0.81202541248953419	0.5753665008806641
optimized_R2	0.89197109091845028	0.32794412112743371	-0.31119162325439376
optimized_LR	47.144549535214765	0.027098019521190508	70.104634712383927
maximum_point	873.28499999999997	-71.969999999999999	1559.98
maximum_local	115.66559415207674	-5.0112737706763184	-14.791478555607057
direct_distance_sq	4939.0342580516408
pqss_rect_dist_sq	4939.0342580516408
radius_sq	4914.6598081567854
fast_radius_sq	3504.2674176121941
fast_maximum_distance_sq	3504.2674176121991
triangle	873.58500000000004	-91.469999999999999	1476.1800000000001	872.88499999999999	-91.269999999999996	1476.0799999999999	873.28499999999997	-91.269999999999996	1475.8800000000001
triangle	873.58500000000004	-91.469999999999999	1476.1800000000001	873.38499999999999	-91.569999999999993	1476.6800000000001	872.88499999999999	-91.269999999999996	1476.0799999999999
triangle	870.58500000000004	-91.269999999999996	1479.1800000000001	872.88499999999999	-91.269999999999996	1476.0799999999999	873.38499999999999	-91.569999999999993	1476.6800000000001
triangle	871.18499999999995	-91.569999999999993	1479.5799999999999	870.58500000000004	-91.269999999999996	1479.1800000000001	873.38499999999999	-91.569999999999993	1476.6800000000001
triangle	871.88499999999999	-91.870000000000005	1480.0799999999999	873.98500000000001	-91.870000000000005	1477.28	874.28499999999997	-91.969999999999999	1477.5799999999999
triangle	871.18499999999995	-91.569999999999993	1479.5799999999999	873.38499999999999	-91.569999999999993	1476.6800000000001	873.98500000000001	-91.870000000000005	1477.28
triangle	871.88499999999999	-91.870000000000005	1480.0799999999999	871.18499999999995	-91.569999999999993	1479.5799999999999	873.98500000000001	-91.870000000000005	1477.28
triangle	870.58500000000004	-91.269999999999996	1479.1800000000001	868.78499999999997	-91.269999999999996	1482.1800000000001	868.28499999999997	-90.769999999999996	1481.78
triangle	870.58500000000004	-91.269999999999996	1479.1800000000001	868.28499999999997	-90.769999999999996	1481.78	870.08500000000004	-90.769999999999996	1478.78
triangle	869.58500000000004	-90.069999999999993	1478.48	867.78499999999997	-90.069999999999993	1481.5799999999999	867.28499999999997	-89.370000000000005	1481.28
triangle	870.08500000000004	-90.769999999999996	1478.78	867.78499999999997	-90.069999999999993	1481.5799999999999	869.58500000000004	-90.069999999999993	1478.48
triangle	870.08500000000004	-90.769999999999996	1478.78	868.28499999999997	-90.769999999999996	1481.78	867.78499999999997	-90.069999999999993	1481.5799999999999
triangle	869.58500000000004	-90.069999999999993	1478.48	867.28499999999997	-89.370000000000005	1481.28	869.18499999999995	-89.370000000000005	1478.28
